id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season,league
12642,Yoel Lago,9,696,0,0,0,0.02443986013531685,0,1,4,0,D S,Celta Vigo,0,0,1.6354998461902142,1.6110599860548973,2025,La_liga
12721,Ladislav Krejcí,2,180,0,0.12153472751379013,0,0,1,0,1,0,D,Girona,0,0.12153472751379013,0.11344128288328648,0.11344128288328648,2025,La_liga
12723,Alejandro Francés,22,897,0,0.27587499748915434,2,1.4043026864528656,9,9,1,1,D S,Girona,0,0.27587499748915434,4.230208598077297,3.8175348192453384,2025,La_liga
12724,Adama Boiro,12,630,0,0.03685692697763443,0,0.13991212099790573,1,3,1,0,D S,Athletic Club,0,0.03685692697763443,1.2566335164010525,1.1206503361463547,2025,La_liga
12821,Gerard Martín,30,1965,0,0.2649239432066679,0,0.7627371614798903,6,13,6,0,D S,Barcelona,0,0.2649239432066679,13.862837402150035,13.353452472016215,2025,La_liga
12863,Pedro Díaz,31,1666,0,1.6317430939525366,1,1.6212399704381824,41,22,2,0,F M S,Rayo Vallecano,0,1.6317430939525366,7.074239963665605,5.103181382641196,2025,La_liga
12864,Pelayo Fernández,1,37,0,0.05708131566643715,0,0,1,0,0,0,S,Rayo Vallecano,0,0.05708131566643715,0.08538762480020523,0.08538762480020523,2025,La_liga
12870,Buba Sangaré,9,417,0,0.09252278879284859,0,0,2,1,2,0,D S,Elche,0,0.09252278879284859,0.8364714682102203,0.7629756852984428,2025,La_liga
12883,Marc Domenech,7,198,0,0.11695468425750732,1,0.5047692880034447,3,2,0,0,M S,Mallorca,0,0.11695468425750732,0.6539514735341072,0.05123499780893326,2025,La_liga
12884,Endrick,1,5,0,0,0,0,0,0,0,0,S,Real Madrid,0,0,0,0,2025,La_liga
12901,Antoniu Roca,10,137,0,0.18167980015277863,0,0.10798629373311996,3,2,1,0,M S,Espanyol,0,0.18167980015277863,1.7068503722548485,1.41718427836895,2025,La_liga
12914,Pau Navarro,22,1854,0,0.02267860621213913,0,0.43572092056274414,1,4,4,0,D,Villarreal,0,0.02267860621213913,6.3015551045536995,5.903507314622402,2025,La_liga
12917,Luiz Júnior,28,2520,0,0,0,0,0,0,3,0,GK,Villarreal,0,0,6.171994894742966,6.171994894742966,2025,La_liga
12951,Jan Salas,2,6,0,0,0,0,0,0,0,0,S,Mallorca,0,0,0,0,2025,La_liga
12995,Bojan Miovski,1,44,0,0,0,0,0,0,0,0,F,Girona,0,0,0,0,2025,La_liga
13005,Yáser Asprilla,15,601,0,0.5583002185449004,0,1.7849864326417446,15,12,0,0,F M S,Girona,0,0.5583002185449004,1.4411142249591649,0.7090051285922527,2025,La_liga
13047,Coba da Costa,14,318,0,0.2343458440154791,0,0.08499301550909877,5,3,1,0,M S,Getafe,0,0.2343458440154791,0.6364300651475787,0.43546302150934935,2025,La_liga
13083,Matías Moreno,25,1995,0,1.2664381377398968,0,0.6804856397211552,10,8,8,0,D S,Levante,0,1.2664381377398968,7.524127807468176,6.920869808644056,2025,La_liga
13110,Toni Fernández,1,48,0,0,0,0.08811617642641068,0,1,0,0,F,Barcelona,0,0,0.08811617642641068,0,2025,La_liga
13113,David Jiménez,2,78,0,0.09088162332773209,0,0,1,0,0,0,D S,Real Madrid,0,0.09088162332773209,0.2897253930568695,0.19884377717971802,2025,La_liga
13198,Ramón Martínez,2,99,0,0,0,0,0,0,0,0,S,Sevilla,0,0,0.885494738817215,0.885494738817215,2025,La_liga
13236,Diego Aguado,1,24,0,0,0,0,0,0,0,0,S,Real Madrid,0,0,0.14279142022132874,0.14279142022132874,2025,La_liga
13266,Daniel Yáñez,1,27,0,0,1,0.3712937831878662,0,2,0,0,S,Real Madrid,0,0,0.04926781728863716,0.04926781728863716,2025,La_liga
13267,Arkaitz Mariezkurrena,1,1,0,0,0,0,0,0,0,0,S,Real Sociedad,0,0,0,0,2025,La_liga
13278,Youssef Lekhedim,24,1289,0,0.7915327316150069,1,2.728522337973118,11,15,5,0,D S,Alaves,0,0.7915327316150069,5.751958949491382,3.135219857096672,2025,La_liga
13319,Facundo Garcés,10,786,0,0.61756222974509,0,0,8,0,3,0,D S,Alaves,0,0.61756222974509,0.7101098354905844,0.6371504832059145,2025,La_liga
13334,Ismael Bekhoucha,4,106,0,0.025432489812374115,1,0.721170961856842,1,1,2,0,D S,Getafe,0,0.025432489812374115,1.1573026180267334,0.4361315965652466,2025,La_liga
13374,Ángel Ortiz,13,584,0,0.027390213683247566,0,0.8803559150546789,1,6,1,0,D S,Real Betis,0,0.027390213683247566,1.54257298912853,0.8120450833812356,2025,La_liga
13376,Pablo García,15,346,0,1.4114344269037247,0,0.055034251883625984,13,2,1,0,M S,Real Betis,0,1.4114344269037247,1.6470036320388317,0.34752048552036285,2025,La_liga
13420,Vladyslav Krapyvtsov,2,136,0,0,0,0,0,0,0,0,GK S,Girona,0,0,0.06566519290208817,0.06566519290208817,2025,La_liga
13482,Luken Beitia,1,1,0,0,0,0,0,0,0,0,S,Real Sociedad,0,0,0,0,2025,La_liga
13543,Valde,1,81,0,0,0,0.018097510561347008,0,1,0,0,D,Real Madrid,0,0,0.16238687932491302,0.14428937435150146,2025,La_liga
13558,Daniel Díaz,1,13,0,0,0,0,0,0,0,0,S,Real Sociedad,0,0,0,0,2025,La_liga
13580,Mikel Goti,4,64,0,0.7785072475671768,0,0,3,0,0,0,M S,Real Sociedad,0,0.7785072475671768,0.17681260406970978,0,2025,La_liga
13638,Hugo Solozabal,1,4,0,0,0,0,0,0,0,0,S,Getafe,0,0,0,0,2025,La_liga
13646,Lander Pinillos,1,1,0,0,0,0,0,0,0,0,S,Alaves,0,0,0,0,2025,La_liga
13694,Jozhua Vertrouwd,9,433,0,0.08462949842214584,0,0.07786183804273605,1,2,0,0,D S,Rayo Vallecano,0,0.08462949842214584,0.8880379656329751,0.8812460610643029,2025,La_liga
13695,Samu Becerra,3,9,0,0,0,0.08462949842214584,0,1,0,0,S,Rayo Vallecano,0,0,0,0,2025,La_liga
13697,Oier Luengo,3,228,0,0.07012586295604706,1,0.09894325584173203,1,1,0,0,D,Real Oviedo,0,0.07012586295604706,0.2799486219882965,0.2799486219882965,2025,La_liga
13698,Rahim Alhassane,26,1519,0,0.0599290756508708,0,1.5048539619892836,3,16,2,0,D S,Real Oviedo,0,0.0599290756508708,4.38806252554059,3.479022692888975,2025,La_liga
13699,Kwasi Sibo,27,1782,0,0.3234209390357137,0,0.05000315047800541,10,3,3,1,M S,Real Oviedo,0,0.3234209390357137,4.401804143562913,4.066265448927879,2025,La_liga
13702,Borja Sánchez,1,9,0,0,0,0,0,0,0,0,S,Real Oviedo,0,0,0,0,2025,La_liga
13703,Marco Esteban,1,40,0,0,0,0,0,0,0,0,S,Real Oviedo,0,0,0,0,2025,La_liga
13704,Omar Falah,1,9,0,0,0,0,0,0,0,0,S,Real Oviedo,0,0,0,0,2025,La_liga
13748,Jofre Torrents,3,33,0,0,0,0,0,0,0,0,S,Barcelona,0,0,1.2118503153324127,1.2118503153324127,2025,La_liga
13749,Dro Fernández,4,83,0,0,0,0.05164836347103119,0,2,0,0,M S,Barcelona,0,0,0.6772245950996876,0.6255762316286564,2025,La_liga
13761,Filip Ugrinic,24,1321,0,0.5374112483114004,3,3.3106959955766797,18,21,3,0,F M S,Valencia,0,0.5374112483114004,5.440614495426416,4.0966213112697005,2025,La_liga
13764,Calebe,19,767,0,0.14146154932677746,0,0.45056361611932516,5,12,2,0,D F M S,Alaves,0,0.14146154932677746,3.171772821806371,2.6320650037378073,2025,La_liga
13766,Jorge Cabello,5,367,0,0,0,0,0,0,1,0,D S,Levante,0,0,0.7887009792029858,0.7887009792029858,2025,La_liga
13767,Roger Brugué,17,961,0,3.3885607291013002,1,0.6915701925754547,23,7,1,0,F M S,Levante,0,3.3885607291013002,5.772679857909679,2.720613181591034,2025,La_liga
13770,Paco Cortés,12,456,0,0.5373847614973783,0,1.0183412544429302,12,6,2,0,F M S,Levante,0,0.5373847614973783,2.012773670256138,0.5975478962063789,2025,La_liga
13772,Nacho Pérez,2,79,0,0,0,0.024241287261247635,0,1,0,0,D S,Levante,0,0,0.024241287261247635,0,2025,La_liga
13787,Manuel Fernández,14,768,0,0.04206627048552036,0,0.031080355867743492,2,2,2,0,D S,Celta Vigo,0,0.04206627048552036,3.841555669903755,3.768409088253975,2025,La_liga
13788,Davinchi,11,630,0,0.19618964567780495,0,0.029144618660211563,4,2,1,0,D S,Getafe,0,0.19618964567780495,0.46710139513015747,0.30778488144278526,2025,La_liga
13790,Joselu Pérez,2,16,0,0.014085882343351841,0,0,1,0,0,0,S,Getafe,0,0.014085882343351841,0.014085882343351841,0,2025,La_liga
13821,Urko Izeta,11,139,0,1.1592427976429462,0,0.3224271722137928,8,2,2,0,F S,Athletic Club,0,1.1592427976429462,0.6328749284148216,0.03245190158486366,2025,La_liga
13823,Miguel Sierra,4,50,0,0.19662409834563732,0,0,4,0,0,0,S,Sevilla,0,0.19662409834563732,0.22677798569202423,0.03015388734638691,2025,La_liga
13836,Álvaro Núñez,25,2006,0,0.22438636980950832,2,2.5366643499583006,6,21,2,0,D M S,"Celta Vigo,Elche",0,0.22438636980950832,9.689458632841706,8.704271027818322,2025,La_liga
13838,Ali Houary,2,133,0,0.05584482476115227,0,0,2,0,0,0,M,Elche,0,0.05584482476115227,0.05584482476115227,0,2025,La_liga
13841,Federico Redondo,11,158,0,0.0722631886601448,0,0.010466544888913631,1,1,0,0,M S,Elche,0,0.0722631886601448,0.09381600189954042,0.08334945701062679,2025,La_liga
13843,Bambo Diaby,4,98,0,0,0,0,0,0,1,0,D S,Elche,0,0,0.060025510378181934,0.060025510378181934,2025,La_liga
13848,Thiago Pitarch,8,454,0,0.19116200506687164,0,0.2289847433567047,3,2,1,0,M S,Real Madrid,0,0.19116200506687164,1.0752621553838253,0.6551153995096684,2025,La_liga
13855,Iván Corralejo,1,11,0,0,0,0,0,0,0,0,S,Real Betis,0,0,0.05513961985707283,0.05513961985707283,2025,La_liga
13889,Jano Monserrate,2,14,0,0.03315109759569168,0,0,1,0,0,0,S,Atletico Madrid,0,0.03315109759569168,0.03315109759569168,0,2025,La_liga
13953,Santiago Colombatto,30,1934,0,0.70828917901963,1,2.7593536097556353,15,24,6,0,M S,Real Oviedo,0,0.70828917901963,5.823621585033834,4.752279686741531,2025,La_liga
13954,Álex Forés,16,272,0,0.7922417521476746,1,0.01990697532892227,8,1,0,0,F S,Real Oviedo,0,0.7922417521476746,1.322949506342411,0.5908136367797852,2025,La_liga
13997,Hugo Lopez,2,57,0,0,0,0,0,0,0,0,M S,Villarreal,0,0,0,0,2025,La_liga
14001,Nelson Deossa,19,635,0,0.45941804349422455,0,0.5578490477055311,17,6,3,0,M S,Real Betis,0,0.45941804349422455,3.986869452521205,3.2412512339651585,2025,La_liga
14012,Fábio Cardoso,4,309,0,0,0,0,0,0,0,0,D,Sevilla,0,0,0.26499417424201965,0.26499417424201965,2025,La_liga
14018,Lucas Ahijado,17,979,0,1.0771766193211079,1,1.3409880846738815,8,8,2,0,D S,Real Oviedo,0,1.0771766193211079,4.395183581858873,2.817152811214328,2025,La_liga
14080,Taufik Seidu,1,15,0,0,0,0,0,0,1,0,S,Atletico Madrid,0,0,0,0,2025,La_liga
14086,Alex Sancris,18,693,0,0.3980247313156724,1,0.996218825224787,13,9,2,1,F M S,Getafe,0,0.3980247313156724,1.1331927608698606,0.6849178597331047,2025,La_liga
14089,Lancinet Kourouma,5,23,0,0,0,0,0,0,0,1,S,Girona,0,0,0,0,2025,La_liga
14116,Diego Morcillo,1,8,0,0.5672497153282166,0,0,1,0,0,0,S,Alaves,0,0.5672497153282166,0.6797209978103638,0.11247126758098602,2025,La_liga
14117,Carlos Ballestero,1,1,0,0,0,0,0,0,0,0,S,Alaves,0,0,0,0,2025,La_liga
14129,Xavi Espart,2,91,0,0,0,0,0,0,0,0,D S,Barcelona,0,0,0.19169017672538757,0.19169017672538757,2025,La_liga
14167,Selton Sánchez,7,191,0,0.28422196209430695,1,0.15717779099941254,4,4,0,0,M S,Athletic Club,0,0.28422196209430695,1.3910062201321125,0.9496064782142639,2025,La_liga
14173,Pablo Agudín,7,49,0,0.0426228204742074,0,0,2,0,0,0,S,Real Oviedo,0,0.0426228204742074,0.02994878962635994,0,2025,La_liga
14183,Asier Hierro,1,30,0,0.0869530513882637,0,0.01957118697464466,1,1,0,0,S,Athletic Club,0,0.0869530513882637,0.10652423650026321,0,2025,La_liga
14202,Jorge Montes,1,24,0,0,0,0,0,1,0,0,S,Getafe,0,0,0,0,2025,La_liga
14205,Tomás Marqués,1,3,0,0,0,0,0,0,0,0,S,Barcelona,0,0,0,0,2025,La_liga
14208,Gorka Carrera,2,20,0,0.5620909333229065,0,0,1,0,0,0,S,Real Sociedad,0,0.5620909333229065,0.5806836429983377,0.01859270967543125,2025,La_liga
14216,Eder García,2,30,0,0.03657441958785057,0,0,1,0,1,0,S,Athletic Club,0,0.03657441958785057,0.06727110967040062,0.03069669008255005,2025,La_liga
14221,Carlos Macià,4,64,0,0.02315744385123253,0,0,1,0,1,0,S,Villarreal,0,0.02315744385123253,0.04486657679080963,0.021709132939577103,2025,La_liga
14222,Aitor Mañas,7,59,0,1.0849704146385193,0,0.03065093606710434,2,2,0,0,S,Alaves,0,1.0849704146385193,0.8037964031100273,0.2583816945552826,2025,La_liga
14224,Aleksa Puric,1,1,0,0,0,0,0,0,0,0,S,Atletico Madrid,0,0,0,0,2025,La_liga
14227,Juan Arango,2,14,0,0,0,0,0,0,1,0,S,Girona,0,0,0,0,2025,La_liga
14233,Dani Martinez,1,90,0,0,0,0,0,0,0,0,D,Atletico Madrid,0,0,0.6260418891906738,0.6260418891906738,2025,La_liga
14246,Jorge Cestero,2,8,0,0,0,0,0,0,0,0,S,Real Madrid,0,0,0,0,2025,La_liga
14258,Kareem Tunde,18,1083,0,1.111201360821724,1,0.6319677345454693,17,6,3,0,M S,Levante,0,1.111201360821724,3.263888324610889,1.828036304563284,2025,La_liga
14259,Lander Astiazarán,1,1,0,0.021120602265000343,0,0,1,0,0,0,S,Real Sociedad,0,0.021120602265000343,0,0,2025,La_liga
14287,Alejandro Mestanza,3,68,0,0.01869388110935688,0,0,1,0,0,0,M S,Getafe,0,0.01869388110935688,0.06233642715960741,0.04364254605025053,2025,La_liga
14316,Nicolás Fonseca,16,812,0,0.1669842591509223,0,0.08069013804197311,7,2,6,0,M S,Real Oviedo,0,0.1669842591509223,2.1659639198333025,2.01680276542902,2025,La_liga
14322,Ibai Aguirre,1,4,0,0,0,0,0,0,0,0,S,Real Sociedad,0,0,0,0,2025,La_liga
14323,Julio Díaz,4,322,0,0.032776471227407455,1,0.5733384490013123,1,6,2,0,D,Atletico Madrid,0,0.032776471227407455,1.1388447135686874,1.0360560566186905,2025,La_liga
14334,Thiago Borbas,10,106,0,0.7139516249299049,0,0,5,0,1,0,S,Real Oviedo,0,0.7139516249299049,0.17093193158507347,0.035152941942214966,2025,La_liga
14352,César Palacios,4,55,0,0.13092555105686188,0,0.02893521636724472,2,1,0,0,S,Real Madrid,0,0.13092555105686188,0.22664572298526764,0.06678495556116104,2025,La_liga
14362,Hugo Burcio,1,4,0,0,0,0,0,0,0,0,S,Celta Vigo,0,0,0.13519926369190216,0.13519926369190216,2025,La_liga
14364,Job Ochieng,1,21,0,0,0,0.1534191071987152,0,2,0,0,S,Real Sociedad,0,0,0.1534191071987152,0.11383657157421112,2025,La_liga
14366,Álex Sánchez,1,5,0,0,1,0.07984471321105957,0,1,0,0,S,Elche,0,0,0.07984471321105957,0.07984471321105957,2025,La_liga
14387,Zaid Romero,12,1080,0,0.679673720151186,0,0.0902770534157753,8,2,3,1,D,Getafe,0,0.679673720151186,1.9069651775062084,1.6429797373712063,2025,La_liga
14389,Sebastián Boselli,10,341,0,0.3576672859489918,0,0.28201672434806824,3,1,4,0,D S,Getafe,0,0.3576672859489918,0.35161851719021797,0.047451701015233994,2025,La_liga
14393,Thiago Fernández,15,807,0,0.860387927852571,4,2.8690570928156376,14,12,3,0,M S,Real Oviedo,0,0.860387927852571,3.6349959298968315,1.1993574406951666,2025,La_liga
14396,Alexander Freeman,9,242,0,0.016532694920897484,0,0.015391997061669827,1,1,0,0,D S,Villarreal,0,0.016532694920897484,1.4497393630445004,1.4178146719932556,2025,La_liga
14397,Tai Abed,6,29,0,0,0,0,0,0,0,0,S,Levante,0,0,0.03315320983529091,0.03315320983529091,2025,La_liga
14413,Wesley,5,74,0,0.010117652826011181,0,0,1,0,0,0,M S,Real Sociedad,0,0.010117652826011181,0.07111196499317884,0.060994312167167664,2025,La_liga
14439,Obed Vargas,9,500,0,0.13061636500060558,1,0.15447221416980028,3,3,2,0,M S,Atletico Madrid,0,0.13061636500060558,1.969828188419342,1.7004397884011269,2025,La_liga
14500,Andrés Antañón,2,64,0,0.3174709677696228,0,0,2,0,0,0,F S,Celta Vigo,0,0.3174709677696228,0.33593469858169556,0.018463755026459694,2025,La_liga
14502,Manuel Ángel,4,86,0,0.06146223843097687,0,0,2,0,0,0,M S,Real Madrid,0,0.06146223843097687,0.3262549117207527,0.2647926788777113,2025,La_liga
14518,Renzo Saravia,4,327,0,0.016542766243219376,0,0.01865043118596077,1,1,1,0,D S,Valencia,0,0.016542766243219376,0.7219611704349518,0.7054184079170227,2025,La_liga
14519,Ville Koski,2,11,0,0,0,0,0,0,0,0,S,Alaves,0,0,0,0,2025,La_liga
14555,Javier Morcillo,3,100,0,0.1446019411087036,0,0.06771141290664673,2,1,1,0,M S,Atletico Madrid,0,0.1446019411087036,0.23045771569013596,0.1925239935517311,2025,La_liga
14612,Miguel Calatayud,1,15,0,0.028024910017848015,0,0,1,0,0,0,S,Mallorca,0,0.028024910017848015,0.028024910017848015,0,2025,La_liga
